text,label,new_label,confidence,annotation_note,needs_review,language_type,annotator,prev_label,label_original,source_id,aug_method,script,emoji_count
tbuuo to bharte muslman kukurer mto baড়chhe 😠,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,79630,translit,mixed,1
"kndm phete jader jn্m hয়echhe sesb kotar bldguloi ekhane s্jarke gali dich্chhe। eder ma 71 sale pakis্tan k্jam্pe bhat ran্na krto, bakita bujhe nen s্jar � 🤡",general,Geopolitical,High,Nationality/ethnic group targeted,False,Bangla,ChatGPT (rules v6),Geopolitical,Geopolitical,73758,"syn,emoji",mixed,1
shudhu bhartei nj় pৃthibir je kon deshei Dang্gar jN্j to toder BhaI gulai daj়i bish্bas na hLE oj়ar্l্d Bish্BEr k্raim ripor্T্S dekh torA on্dher mto sn্t্rasi dEr pk্sh nis kENo 💢,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,80585,"translit,codemix,informal",mixed,1
kiCHhui hbena sb miDiয়ar baড়abaড়i bhArt pakis্tanke pagLA Kut্taয় kamড়aয়ni je ekjn arekjnke bhয়abh ak্rmn kRbE Oirkm mAjHemajhE DuiChaRatDshJn MRBe tar beshikichhu hBeNa!!! 💩,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,33856,"syn,translit,codemix,informal,emoji",mixed,1
অনিল দাস দাদা আপনার প্রোফাইল পিক টা দেখে মনে হয় না আপনার ভেতরে সামান্য তম ভদ্রতা আছে  খুব খারাপ লাগছে এ যদি এক টা দেশের প্রতি আপনার দৃষটি ভংগি এমন হয় তাহ লে একটা মানুষ এর প্রতি আপনার কত খানি ভালবাসা আছে  বহু কষটে পাওয়া এ পতাকা  আপনার এ ছবি টা দেখে কি মনে হয় জানেন পাকিস্তানি জারজ দের সাথে you কম জান না  তোকে পেলে কুত্তার মত মারতাম  খানকির ছেলে এত সা্হস কি করে হয়,Personal,Geopolitical,Medium,v7.2: kinship + gender abuse,False,,,Gender-based,Geopolitical,7469,"syn,codemix",mixed,0
Kiin্Tu ekta sms্ja achhe e DEshe to BHarTira chhaড়a ek্ssep্t na bharti pShu hleo chle,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,76437,"translit,codemix,informal",mixed,0
muslman Hl khali klsi ar khali KLSI BajE beshi। er ar pakis্taN Hl nam্bar। kangladeshi tOder sb muslman desh guloke BHart chudbe ekaI ~,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,2230,"translit,informal",mixed,0
deeeSHTai bhartke diয়e de re 😡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,76555,"translit,codemix,informal",mixed,1
ejN্J BhARt bangladeshe ese hoয়aIt oয়as hয়egechhe mne nei। 😏 😏,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,76306,"syn,translit,codemix,emoji",mixed,2
parbe kibhAbe bhart to rane oL aut hয়a jait tahle banglADEsH KibAbE parbe kthaয় jukti ach্chhe?! 🔥,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,82411,"syn,emoji",mixed,1
keen re ma omra to onek Bড়LoK bhartiয় pribarke purs্kৃt krteChhi oamader oneK Taka onek NIjeR or্thaয়ne pd্ma setu krTEChHI tai nah্ oar tomar chikitSAয় oar kt lagbe hয়e jabe kon teinshn krar p্rয়ojn nai,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,84716,"translit,informal,emoji",mixed,0
bhart amader prmbn্doo। tai tara jkhn jemn khushi temn sid্dan্t nite pare।tate banglar jngner o srkare kichu jaয় ase na।,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,2789,"syn,translit,emoji",mixed,0
tumar hed lain likhata theke bangladesh kthata bad dile or্th ki daড়aয় tai hto bhart ei piche khelle ran krte parto na 🥵,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,74527,"translit,emoji",mixed,1
aro kt kichhu krbe jati nirb dr্shk। siman্te mৃt্judut ups্thit hch্chhe p্rtiniয়t। desher jngner imani chahida pakis্taner sathe sm্pr্k bjaয় thakuk osber dhare kachheo nei br্tman srkar। bhart p্reme habudubu khete khete meয়ad shesh hয়e jabe 🤬,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,84879,"syn,translit,codemix,emoji",mixed,1
bhart na thakle tOra eT din paKIS্tan thaKti tai bli bHArTkE guru BhAB 😡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,75091,"syn,translit,informal,emoji",mixed,1
OOdeer pani na dije BharTEr jt lok achhe sabai mile muitA eK din dile BaNgLadEsher lok ek mas dhre bebhar krte parbe seI smj na hj় abar paKiS্tAnE deoja hbe chinta krona tomader ke pani deoja bndo hle k hbe pechhab deOja bndo hbena 🥵,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,81159,"translit,codemix,emoji",mixed,1
aamra banGladeshiRAi Eshiয়aR ch্jam্piয়n hয়echhi ChOReR bach্cha bharter mt Am্PAয়re sahaJ্j niয়a jiTi nai,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,76011,"syn,translit,informal",mixed,0
bhartiয় sngs্kৃtir s্thaয়i ag্rasner sujog kre dich্chhe noora paglara 🤬 💩,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,76826,"syn,translit,emoji",mixed,2
bhaaArtEr maয়ere chuDi,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,78480,"syn,translit,codemix,informal",mixed,0
jEEE dhma্blm্bhi ra ekti shoichagrke puja kre tarat iNGrAj DeRin্DN g্rhn krbeit On্j dike gAjOয়a Tulhin্deR smয় OTi NiKT tait Bhartiয় Shয়tanrA jAlImi arm্bh krchhE 💩!!!,Religious,Geopolitical,,,False,,,Religious,Geopolitical,78099,"syn,translit,informal,emoji",mixed,1
seei bharteeয় hatir khbr Ki bibisi bangla?!,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,79935,"syn,translit,codemix,informal,emoji",mixed,0
bhartiয়ra ekhno khola akasher niChE bathrum kRe ।। ar sei deshe mn্Ri mhashয় alisHan jeebnjapn krchhE ।। haয়re mn্ri apni to kdIn pre dOOr্ga make kInar baয়na dhrBen ।। apni purush nয় ।। apni । bharte je kt manush du belai khete PaRena ।। sekhane Apni takar paHAড় banAch্chhEn ।। ar on্j dike ApnAri Desher jngn jara aPNar hr্takr্ta mAne JaDEr chakr apni tader thkach্chhEn ।। dheek dHEeK dheek,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,7890,"syn,translit,codemix,informal,emoji",mixed,0
dekhen bharte bhu jaয়gaয় khali tai tara jaয়gaয় dichhe kin্tu bangladeshe jaয়gaয় nai tai jaয়gaয় dite parchhi na। thakle obsh্ji ditam 😏,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,79235,"codemix,emoji",mixed,1
bhAaRTer Jn্j ShoK p্rkash kre ken Tar kaRN saDHaRN mAnUsh er maTHaয় dhuke na।shudHu b্jangng er mt lApHate parle bGR bgr kRLe baNche etAi bangngalir aSl pRiChয়। 🤬,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,77771,"syn,translit,codemix,informal,emoji",mixed,1
tGEEe khaয়e kAj nai bharter gudi na lagli tge cHudaCHUDi Hয় NA st্JI khbr bl JeTE manush bish্bas kre aSLe bangladesh pakis্ter mt khabar bn্dh krar drkar ~,general,Geopolitical,High,Nationality/ethnic group targeted,False,Bangla,ChatGPT (rules v6),Geopolitical,Geopolitical,28101,"translit,codemix,informal",mixed,0
chis্Ta chuk্tite smয় lagte pare tbE p্rtirk্sha cHUk্ti ba bhartke t্ranjit deয়ar chuk্tite kon smয় lagbe na 🤬,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,83665,"syn,emoji",mixed,1
bujagel bharto bয়paয় bangladesh ke 😂,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,5530,"syn,translit,codemix,emoji",mixed,1
eeei KhaNKImAgEe erpr jdi Tui bhart sm্PR্Ke kon baje kTha blis tor ch্JanEL BN্dh krE deb bharter sm্pr্ke baje ktha blte To Lj্jA kre na khankimagee 🔥,gender,Geopolitical,,,False,,,Gender-based,Geopolitical,79086,"syn,emoji",mixed,1
"pakis্tane dui krona ak্raN্t RogiR ripor্t negetibh esechhe, ann্de dujn boma phatiয়ecHhE tate 15 jNer mৃt্ju 🤡 😠",Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,75479,"codemix,emoji",mixed,2
bhaart chhaড়a shuয়rer dl gulr inkam krar jaয়ga nei? ja na pakis্than chin e ja gaড় mere baড়i pathabe bhikari r dl 😏,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,79491,"syn,translit,emoji",mixed,1
sale bhart bangladesher pk্she mat্r 💩 🙄,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,80631,"syn,translit,codemix,emoji",mixed,2
shuudhu muktijodder smয় bharte paড়i diয়echhen ei t্jag krchhen 🤡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,76783,"syn,translit,codemix,emoji",mixed,1
BHarter nAtke dosH nei।jt dosH sUltan suleman । 💩?!,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,76226,"translit,codemix,informal,emoji",latn,1
pakis্taner bd় bd় boda achhe se boda dij়e pakis্taner maobadi sn্t্rasi hj় 🔥,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,84547,emoji,mixed,1
aamra bhartiয় jati hbO KeNo amader or্thnEEti bharter theke alada amader desh AlAda amader MAtৃbhasHa bangla rAsH্t্r bhasha o bangla amra shtkra muSLman 🔥 💩,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,78343,"syn,translit,codemix,informal,emoji",mixed,2
bhart amader BhAl chaয় na 🤬?! 🤬,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,80151,"syn,translit,codemix,informal,emoji",mixed,2
bhaaaarter sahaj্j neoয়AtaI baNglAdeSher itihaser sbchAite Bড় Bhul ChhilO jar khesart bchHr dhre diয়e jach্chhe bangladesh JaNina er shesh kbe Hbe?! 😏,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,75476,"syn,translit,informal,emoji",mixed,1
tai naki । bangladesh ekhn skl jaয়gaয় bhal khelar jog্jta rakhe seta bhart kingba os্t্reliয়ar mt desheo । eta tara inglen্di p্rman krechhe। 🤣,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,2022,"syn,translit,codemix,emoji",mixed,1
bhart Chaile Seta bn্dh krate parbe kin্tU na kraয় uchIT kukurer mt mar shalader 💢,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,84997,"syn,translit,codemix,informal,emoji",mixed,1
ভারতকোনোদিনোবাংলাদেশেরfriendহোতেপারেনা 😡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,84742,"syn,codemix,emoji",mixed,1
পাকি ভারতের বাল ছিরতে পারবে 🤡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,3100,"codemix,emoji",bn,1
muslman hL khali klsi Ar khali klsi baJe beshi। Er ar pakis্tan hl nAm্bar। kaNgLadEshI todeR sb muSLMan deSh guloke bhart chudbe ekAI 😂,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,81352,"translit,codemix,emoji",mixed,1
roohinggar jat lathi maren tai na sale bhart jdi apnar bap dadake lathi mart tahle aj apni ei kmen্t ta krte parten na bujhlen 💢,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,76186,"translit,codemix,emoji",mixed,1
bhaartke dhbngS kre dao tader ke Ma kalee sr্ge jete dakchhe taড়Ataড়I patiয়e dao ~ 🤡 🤡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,76567,"syn,translit,emoji",mixed,2
st্j kthaa blte ki । bAngladeSher je obhinet্ree O oBhInEtA ACHhe amaR to MnE hয় na। esb AbaLdER jn্j desher bhal natk o sinema Dh্bngS hয়e JAcH্ChHe। EI jn্j ami bANgla chhbi dekhi Na । sb ChAite bhal chhBi Toiri kre bhartiয় tamiL chHBI। gl্p gulo sun্dr bhabe ups্thapn kRTe Pare।,general,Geopolitical,High,Nationality/ethnic group targeted,False,Bangla,ChatGPT (rules v6),Geopolitical,Geopolitical,76392,"translit,codemix,informal",mixed,0
kon abale ei b্jakh্ja chudaichhe emn kicHhu hle gotA bhartbr্sheo ThAkBE na thakle sb jaয়gaয় thakbe,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,33910,"translit,codemix,informal,emoji",mixed,0
mat্r pner diner ktha ble bhart ei b্jarej aj ob্di chaliয়e rekhechhe mith্juk bhart 🙄 💩,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,81359,"syn,translit,codemix,emoji",mixed,2
bhAaRTeR pICh ar ran hahaha ?? bhartER sb rekr্d tader nIjer matitei। bairer matite tader haGU ese jaয় ran krte। tader mukhe to e ktha manaয় NA। eta jdi Iuroper Mat Ht tao bilibh kra jet। karn os্t্Reliয় ar ingl্jan্d TAra Sb smয় boling peechkie P্raDan্j Deয়। bhaRTeR asLei lj্ja shrm nei 😡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,75009,"syn,translit,codemix,informal,emoji",mixed,1
bhart jebhabe shjogita krechhil sei BhAbe shjogita kra... 🤡 🔥,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,78504,"syn,translit,codemix,emoji",latn,2
"করিডোর, অবকাঠামো সব ভারতের, চুক্তি অনুযায়ী আমরা কাঠালের বিচিগুলো পাবো তো? 🙄 🙄",Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,83939,"syn,codemix,emoji",bn,2
BHAArtii malura khaj় GrUR mut AR pAKIS্TaNI Senara khaj় grur matha bharti sonara je ki BhALta palaibo seta bish্bbasi Jane। 💩,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,78380,"syn,translit,codemix,emoji",mixed,1
Haয়re Nয়A Digan্t sap niয়e bhart pakis্tan niয়e tomader laphalaphi Kin্tu maয়anmAreR muslmaner jn্j laphalaphi NEi। 😠,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,75215,"translit,codemix,informal,emoji",mixed,1
bhaart srkar t্jak্s babd je taka paoয়ar ktha seta jdi paয় ar bangladesh marpht jdi jal not na dhoke tahle je asl taka ta danড়aয় tate to amerika chalano jabe । ta chin ke bse khaoয়abo amra । ta bangladesh kena jabe । amader churi krar drkar nei bhai । jader churi krar drkar tara jal not bharte pathaয়,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,2567,"syn,translit",mixed,0
bhArt eR et chulkai kere phNIN tDEr eT jle kErE 😠,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,79493,"translit,codemix,informal,emoji",latn,1
kthaagulo ekebare st্j। OS্t্relIয়Ar haraR kaen tO etai jE tAdEr Ekhn GiLK্rish্t nai। dhoni obsr nile bharter thik ei obS্Tha hbe। ~ 🤣,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,5235,"translit,informal,emoji",mixed,1
chhagler bach্chhara sb jaয়gaয় kathal patar s্bad nite chaয়।pakis্taner phele jaoয়a uch্chhish্t era kon sn্deh nai। apni egiয়e jan s্jar eisb prichয়hin der ab্lami te kichhu jaয় asena 😡,general,Geopolitical,High,Nationality/ethnic group targeted,False,Bangla,ChatGPT (rules v6),Geopolitical,Geopolitical,81742,"syn,emoji",mixed,1
"pakis্tane motaয়en hbe china sena, utkn্thaয় bhart",Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,3679,"syn,translit",mixed,0
ei desh pakis্tan hle bharter sahs htna,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,7912,"syn,translit,codemix",mixed,0
baaa্NgladeSh o BhArTE jngn shudhu nASirNGr niয়e acHhe 😏,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,80371,"syn,codemix,emoji",mixed,1
bhartiয়ra ekhno khola akasher niche bathrum kre ।। ar sei deshe mn্ri mhashয় alishan jibnjapn krchhe ।। haয়re mn্ri apni to kdin pre dur্ga make kinar baয়na dhrben ।। apni purush nয় ।। apni । bharte je kt manush du belai khete parena ।। sekhane apni takar pahaড় banach্chhen ।। ar on্j dike apnari desher jngn jara apnar hr্takr্ta mane jader chakr apni tader thkach্chhen ।। dhik dheek dheek 💢,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,78905,"syn,emoji",mixed,1
pAaR্bt্J cht্tg্ramke bibhk্t kre juml্jan্d namk s্badheen rash্t্r gড়Ar chk্ran্t krchhe upjati chakmara 😠 💢,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,80650,"syn,codemix,emoji",mixed,2
an্tr্jatik des্k biয়er agei chm্pt dil chhele chheler baড়ite dhr্naয় bsl kne bharter jlpaiguড়i kotয়ali thanar sibhik bhlan্tiয়arer emn kir্tir chany্chl্j chhড়al ghtnati ghtechhe jlpaiguড়i sdr b্lker pahaড়pur g্ram pny্chaয়eter hakimpaড়aয় jana giয়echhe hakimpaড়ar basin্da ek jubteer sng্ge g্rameri chhele dhirj debnather,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,33384,"syn,translit,codemix",mixed,0
medin bhart er kut্tA 🤣 😏,general,Geopolitical,High,Nationality/ethnic group targeted,False,Bangla,ChatGPT (rules v6),Geopolitical,Geopolitical,75742,"syn,translit,codemix,emoji",mixed,2
ki oPradHe bharte AsA nishid্dh kra hl uni bharter nagrik bhArt bড় joড় nagRiKT্b batil krte ParBe jor Khatiয়E EcHhAড়a BharteR ar kono K্sHmta achhe ble mne hয়na 🤡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,76865,"syn,translit,codemix,emoji",mixed,1
bharter mot sm্ptir bhag dhnider dkhle।ejn্j bharte shtkra bhag manushke na kheয়e thakte hয়।bangladeshe chal ekhn taka keji।ha ha 🤣,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,74672,"syn,translit,codemix,emoji",mixed,1
modir dui gale juta maro tale tale pakis্tan jin্dabad 😂 🙄,general,Geopolitical,High,Nationality/ethnic group targeted,False,Bangla,ChatGPT (rules v6),Geopolitical,Geopolitical,84671,"syn,emoji",mixed,2
tomar hed lain likhata theke bangladesh kthata bad dile or্th ki daড়aয় tai hto bhart ei piche khelle ran krte parto na 🤣,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,77512,"codemix,emoji",mixed,1
aaMar loma Tara ken chikiTsA krate bIdeSH jaয় chikitsa krar jn্j bangladesh er manusH jmi jma bik্ri kre bhart bড় lok baniয়e dil 🥵!!! 😂,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,77618,"syn,translit,codemix,informal,emoji",mixed,2
bhaaartiয় skl ch্janel BndH krA hoK। 🙄,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,77783,"syn,translit,informal,emoji",mixed,1
MaT্r pneR diner ktha ble bhart eI b্jarej aj ob্di chaliয়e rekhechhe mith্juk bhaRT 🤣,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,81962,"translit,emoji",mixed,1
bhart ren্dimagi pakis্tan khangkimagir put  mruk dui banchot,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,76838,"translit,codemix,emoji",mixed,0
1971য়ee paKis্Tan sena Oneke BanglAdeSHi meয়Eke chuDCHhiLO! 🙄,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,82845,"syn,translit,codemix,informal,emoji",mixed,1
pakis্taner jn soin্j bharter soin্jer sman tar preo bhart pichhu htbe kenna muslmander sathe al্lah achhe  ar amra sei jati amader rukhbe ke  emn shk্ti kar 🙄 😡,Geopolitical,Geopolitical,,,False,,,Geopolitical,Geopolitical,82067,"codemix,emoji",mixed,2
